44	PARTIDO REPUBLICANO PROGRESSISTA	08222	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08222	13
65	PARTIDO COMUNISTA DO BRASIL	08222	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08222	13
10	PARTIDO REPUBLICANO BRASILEIRO	08230	13
11	PARTIDO PROGRESSISTA	08230	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08230	13
13	PARTIDO DOS TRABALHADORES	08230	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08230	13
22	PARTIDO DA REPÚBLICA	08230	13
23	PARTIDO POPULAR SOCIALISTA	08230	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08230	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08230	13
43	PARTIDO VERDE	08230	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08230	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08230	13
65	PARTIDO COMUNISTA DO BRASIL	08230	13
11	PARTIDO PROGRESSISTA	08249	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08249	13
13	PARTIDO DOS TRABALHADORES	08249	13
14	PARTIDO TRABALHISTA BRASILEIRO	08249	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08249	13
25	DEMOCRATAS	08249	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08249	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08249	13
43	PARTIDO VERDE	08249	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08249	13
51	PARTIDO ECOLÓGICO NACIONAL	08249	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08249	13
65	PARTIDO COMUNISTA DO BRASIL	08249	13
11	PARTIDO PROGRESSISTA	08257	13
13	PARTIDO DOS TRABALHADORES	08257	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08257	13
17	PARTIDO SOCIAL LIBERAL	08257	13
20	PARTIDO SOCIAL CRISTÃO	08257	13
25	DEMOCRATAS	08257	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08257	13
36	PARTIDO TRABALHISTA CRISTÃO	08257	13
40	PARTIDO SOCIALISTA BRASILEIRO	08257	13
43	PARTIDO VERDE	08257	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08257	13
54	PARTIDO PÁTRIA LIVRE	08257	13
65	PARTIDO COMUNISTA DO BRASIL	08257	13
10	PARTIDO REPUBLICANO BRASILEIRO	08265	13
11	PARTIDO PROGRESSISTA	08265	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08265	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08265	13
17	PARTIDO SOCIAL LIBERAL	08265	13
22	PARTIDO DA REPÚBLICA	08265	13
23	PARTIDO POPULAR SOCIALISTA	08265	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08265	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08265	13
43	PARTIDO VERDE	08265	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08265	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08265	13
77	SOLIDARIEDADE	08265	13
10	PARTIDO REPUBLICANO BRASILEIRO	08273	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08273	13
13	PARTIDO DOS TRABALHADORES	08273	13
23	PARTIDO POPULAR SOCIALISTA	08273	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08273	13
40	PARTIDO SOCIALISTA BRASILEIRO	08273	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08273	13
65	PARTIDO COMUNISTA DO BRASIL	08273	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08273	13
10	PARTIDO REPUBLICANO BRASILEIRO	08281	13
11	PARTIDO PROGRESSISTA	08281	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08281	13
13	PARTIDO DOS TRABALHADORES	08281	13
14	PARTIDO TRABALHISTA BRASILEIRO	08281	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08281	13
18	REDE SUSTENTABILIDADE	08281	13
40	PARTIDO SOCIALISTA BRASILEIRO	08281	13
43	PARTIDO VERDE	08281	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08281	13
51	PARTIDO ECOLÓGICO NACIONAL	08281	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08281	13
65	PARTIDO COMUNISTA DO BRASIL	08281	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08281	13
10	PARTIDO REPUBLICANO BRASILEIRO	08290	13
11	PARTIDO PROGRESSISTA	08290	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08290	13
14	PARTIDO TRABALHISTA BRASILEIRO	08290	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08290	13
17	PARTIDO SOCIAL LIBERAL	08290	13
19	PARTIDO TRABALHISTA NACIONAL	08290	13
20	PARTIDO SOCIAL CRISTÃO	08290	13
22	PARTIDO DA REPÚBLICA	08290	13
23	PARTIDO POPULAR SOCIALISTA	08290	13
25	DEMOCRATAS	08290	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08290	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08290	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08290	13
35	PARTIDO DA MULHER BRASILEIRA	08290	13
36	PARTIDO TRABALHISTA CRISTÃO	08290	13
40	PARTIDO SOCIALISTA BRASILEIRO	08290	13
43	PARTIDO VERDE	08290	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08290	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08290	13
51	PARTIDO ECOLÓGICO NACIONAL	08290	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08290	13
65	PARTIDO COMUNISTA DO BRASIL	08290	13
70	PARTIDO TRABALHISTA DO BRASIL	08290	13
77	SOLIDARIEDADE	08290	13
10	PARTIDO REPUBLICANO BRASILEIRO	08303	13
11	PARTIDO PROGRESSISTA	08303	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08303	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08303	13
17	PARTIDO SOCIAL LIBERAL	08303	13
20	PARTIDO SOCIAL CRISTÃO	08303	13
22	PARTIDO DA REPÚBLICA	08303	13
23	PARTIDO POPULAR SOCIALISTA	08303	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08303	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08303	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08303	13
36	PARTIDO TRABALHISTA CRISTÃO	08303	13
40	PARTIDO SOCIALISTA BRASILEIRO	08303	13
43	PARTIDO VERDE	08303	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08303	13
51	PARTIDO ECOLÓGICO NACIONAL	08303	13
54	PARTIDO PÁTRIA LIVRE	08303	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08303	13
65	PARTIDO COMUNISTA DO BRASIL	08303	13
70	PARTIDO TRABALHISTA DO BRASIL	08303	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08303	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08311	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08311	13
22	PARTIDO DA REPÚBLICA	08311	13
40	PARTIDO SOCIALISTA BRASILEIRO	08311	13
43	PARTIDO VERDE	08311	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08311	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08311	13
65	PARTIDO COMUNISTA DO BRASIL	08311	13
10	PARTIDO REPUBLICANO BRASILEIRO	08320	13
11	PARTIDO PROGRESSISTA	08320	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08320	13
13	PARTIDO DOS TRABALHADORES	08320	13
17	PARTIDO SOCIAL LIBERAL	08320	13
20	PARTIDO SOCIAL CRISTÃO	08320	13
23	PARTIDO POPULAR SOCIALISTA	08320	13
25	DEMOCRATAS	08320	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08320	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08320	13
43	PARTIDO VERDE	08320	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08320	13
51	PARTIDO ECOLÓGICO NACIONAL	08320	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08320	13
65	PARTIDO COMUNISTA DO BRASIL	08320	13
77	SOLIDARIEDADE	08320	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08320	13
10	PARTIDO REPUBLICANO BRASILEIRO	08338	13
11	PARTIDO PROGRESSISTA	08338	13
13	PARTIDO DOS TRABALHADORES	08338	13
14	PARTIDO TRABALHISTA BRASILEIRO	08338	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08338	13
19	PARTIDO TRABALHISTA NACIONAL	08338	13
20	PARTIDO SOCIAL CRISTÃO	08338	13
22	PARTIDO DA REPÚBLICA	08338	13
23	PARTIDO POPULAR SOCIALISTA	08338	13
25	DEMOCRATAS	08338	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08338	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08338	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08338	13
40	PARTIDO SOCIALISTA BRASILEIRO	08338	13
43	PARTIDO VERDE	08338	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08338	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08338	13
65	PARTIDO COMUNISTA DO BRASIL	08338	13
70	PARTIDO TRABALHISTA DO BRASIL	08338	13
77	SOLIDARIEDADE	08338	13
10	PARTIDO REPUBLICANO BRASILEIRO	08346	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08346	13
13	PARTIDO DOS TRABALHADORES	08346	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08346	13
17	PARTIDO SOCIAL LIBERAL	08346	13
19	PARTIDO TRABALHISTA NACIONAL	08346	13
20	PARTIDO SOCIAL CRISTÃO	08346	13
22	PARTIDO DA REPÚBLICA	08346	13
23	PARTIDO POPULAR SOCIALISTA	08346	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08346	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08346	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08346	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08346	13
36	PARTIDO TRABALHISTA CRISTÃO	08346	13
40	PARTIDO SOCIALISTA BRASILEIRO	08346	13
43	PARTIDO VERDE	08346	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08346	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08346	13
51	PARTIDO ECOLÓGICO NACIONAL	08346	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08346	13
65	PARTIDO COMUNISTA DO BRASIL	08346	13
77	SOLIDARIEDADE	08346	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08346	13
10	PARTIDO REPUBLICANO BRASILEIRO	08354	13
11	PARTIDO PROGRESSISTA	08354	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08354	13
13	PARTIDO DOS TRABALHADORES	08354	13
14	PARTIDO TRABALHISTA BRASILEIRO	08354	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08354	13
17	PARTIDO SOCIAL LIBERAL	08354	13
18	REDE SUSTENTABILIDADE	08354	13
20	PARTIDO SOCIAL CRISTÃO	08354	13
22	PARTIDO DA REPÚBLICA	08354	13
25	DEMOCRATAS	08354	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08354	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08354	13
35	PARTIDO DA MULHER BRASILEIRA	08354	13
40	PARTIDO SOCIALISTA BRASILEIRO	08354	13
43	PARTIDO VERDE	08354	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08354	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08354	13
65	PARTIDO COMUNISTA DO BRASIL	08354	13
77	SOLIDARIEDADE	08354	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08354	13
10	PARTIDO REPUBLICANO BRASILEIRO	08362	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08362	13
14	PARTIDO TRABALHISTA BRASILEIRO	08362	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08362	13
17	PARTIDO SOCIAL LIBERAL	08362	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08362	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08362	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08362	13
40	PARTIDO SOCIALISTA BRASILEIRO	08362	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08362	13
51	PARTIDO ECOLÓGICO NACIONAL	08362	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08362	13
65	PARTIDO COMUNISTA DO BRASIL	08362	13
77	SOLIDARIEDADE	08362	13
10	PARTIDO REPUBLICANO BRASILEIRO	08370	13
11	PARTIDO PROGRESSISTA	08370	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08370	13
13	PARTIDO DOS TRABALHADORES	08370	13
14	PARTIDO TRABALHISTA BRASILEIRO	08370	13
17	PARTIDO SOCIAL LIBERAL	08370	13
19	PARTIDO TRABALHISTA NACIONAL	08370	13
20	PARTIDO SOCIAL CRISTÃO	08370	13
22	PARTIDO DA REPÚBLICA	08370	13
23	PARTIDO POPULAR SOCIALISTA	08370	13
25	DEMOCRATAS	08370	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08370	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08370	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08370	13
40	PARTIDO SOCIALISTA BRASILEIRO	08370	13
43	PARTIDO VERDE	08370	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08370	13
51	PARTIDO ECOLÓGICO NACIONAL	08370	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08370	13
65	PARTIDO COMUNISTA DO BRASIL	08370	13
70	PARTIDO TRABALHISTA DO BRASIL	08370	13
10	PARTIDO REPUBLICANO BRASILEIRO	08389	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08389	13
13	PARTIDO DOS TRABALHADORES	08389	13
14	PARTIDO TRABALHISTA BRASILEIRO	08389	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08389	13
20	PARTIDO SOCIAL CRISTÃO	08389	13
22	PARTIDO DA REPÚBLICA	08389	13
25	DEMOCRATAS	08389	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08389	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08389	13
36	PARTIDO TRABALHISTA CRISTÃO	08389	13
40	PARTIDO SOCIALISTA BRASILEIRO	08389	13
43	PARTIDO VERDE	08389	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08389	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08389	13
65	PARTIDO COMUNISTA DO BRASIL	08389	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08389	13
10	PARTIDO REPUBLICANO BRASILEIRO	08397	13
11	PARTIDO PROGRESSISTA	08397	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08397	13
13	PARTIDO DOS TRABALHADORES	08397	13
14	PARTIDO TRABALHISTA BRASILEIRO	08397	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08397	13
18	REDE SUSTENTABILIDADE	08397	13
20	PARTIDO SOCIAL CRISTÃO	08397	13
22	PARTIDO DA REPÚBLICA	08397	13
23	PARTIDO POPULAR SOCIALISTA	08397	13
25	DEMOCRATAS	08397	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08397	13
40	PARTIDO SOCIALISTA BRASILEIRO	08397	13
43	PARTIDO VERDE	08397	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08397	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08397	13
51	PARTIDO ECOLÓGICO NACIONAL	08397	13
54	PARTIDO PÁTRIA LIVRE	08397	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08397	13
65	PARTIDO COMUNISTA DO BRASIL	08397	13
70	PARTIDO TRABALHISTA DO BRASIL	08397	13
77	SOLIDARIEDADE	08397	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08397	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08400	13
13	PARTIDO DOS TRABALHADORES	08400	13
23	PARTIDO POPULAR SOCIALISTA	08400	13
40	PARTIDO SOCIALISTA BRASILEIRO	08400	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08400	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08400	13
65	PARTIDO COMUNISTA DO BRASIL	08400	13
70	PARTIDO TRABALHISTA DO BRASIL	08400	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08400	13
11	PARTIDO PROGRESSISTA	08419	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08419	13
13	PARTIDO DOS TRABALHADORES	08419	13
14	PARTIDO TRABALHISTA BRASILEIRO	08419	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08419	13
19	PARTIDO TRABALHISTA NACIONAL	08419	13
20	PARTIDO SOCIAL CRISTÃO	08419	13
22	PARTIDO DA REPÚBLICA	08419	13
23	PARTIDO POPULAR SOCIALISTA	08419	13
25	DEMOCRATAS	08419	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08419	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08419	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08419	13
36	PARTIDO TRABALHISTA CRISTÃO	08419	13
40	PARTIDO SOCIALISTA BRASILEIRO	08419	13
43	PARTIDO VERDE	08419	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08419	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08419	13
51	PARTIDO ECOLÓGICO NACIONAL	08419	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08419	13
65	PARTIDO COMUNISTA DO BRASIL	08419	13
77	SOLIDARIEDADE	08419	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08419	13
11	PARTIDO PROGRESSISTA	08427	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08427	13
13	PARTIDO DOS TRABALHADORES	08427	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08427	13
22	PARTIDO DA REPÚBLICA	08427	13
23	PARTIDO POPULAR SOCIALISTA	08427	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08427	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08427	13
40	PARTIDO SOCIALISTA BRASILEIRO	08427	13
43	PARTIDO VERDE	08427	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08427	13
65	PARTIDO COMUNISTA DO BRASIL	08427	13
77	SOLIDARIEDADE	08427	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08427	13
10	PARTIDO REPUBLICANO BRASILEIRO	08435	13
11	PARTIDO PROGRESSISTA	08435	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08435	13
13	PARTIDO DOS TRABALHADORES	08435	13
14	PARTIDO TRABALHISTA BRASILEIRO	08435	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08435	13
17	PARTIDO SOCIAL LIBERAL	08435	13
22	PARTIDO DA REPÚBLICA	08435	13
23	PARTIDO POPULAR SOCIALISTA	08435	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08435	13
40	PARTIDO SOCIALISTA BRASILEIRO	08435	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08435	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08435	13
51	PARTIDO ECOLÓGICO NACIONAL	08435	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08435	13
65	PARTIDO COMUNISTA DO BRASIL	08435	13
13	PARTIDO DOS TRABALHADORES	08443	13
14	PARTIDO TRABALHISTA BRASILEIRO	08443	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08443	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08443	13
65	PARTIDO COMUNISTA DO BRASIL	08443	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08443	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08451	13
13	PARTIDO DOS TRABALHADORES	08451	13
14	PARTIDO TRABALHISTA BRASILEIRO	08451	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08451	13
17	PARTIDO SOCIAL LIBERAL	08451	13
20	PARTIDO SOCIAL CRISTÃO	08451	13
22	PARTIDO DA REPÚBLICA	08451	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08451	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08451	13
36	PARTIDO TRABALHISTA CRISTÃO	08451	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08451	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08451	13
65	PARTIDO COMUNISTA DO BRASIL	08451	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08451	13
11	PARTIDO PROGRESSISTA	08460	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08460	13
22	PARTIDO DA REPÚBLICA	08460	13
23	PARTIDO POPULAR SOCIALISTA	08460	13
25	DEMOCRATAS	08460	13
40	PARTIDO SOCIALISTA BRASILEIRO	08460	13
43	PARTIDO VERDE	08460	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08460	13
65	PARTIDO COMUNISTA DO BRASIL	08460	13
11	PARTIDO PROGRESSISTA	08478	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08478	13
17	PARTIDO SOCIAL LIBERAL	08478	13
20	PARTIDO SOCIAL CRISTÃO	08478	13
22	PARTIDO DA REPÚBLICA	08478	13
23	PARTIDO POPULAR SOCIALISTA	08478	13
25	DEMOCRATAS	08478	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08478	13
35	PARTIDO DA MULHER BRASILEIRA	08478	13
36	PARTIDO TRABALHISTA CRISTÃO	08478	13
40	PARTIDO SOCIALISTA BRASILEIRO	08478	13
43	PARTIDO VERDE	08478	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08478	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08478	13
51	PARTIDO ECOLÓGICO NACIONAL	08478	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08478	13
65	PARTIDO COMUNISTA DO BRASIL	08478	13
70	PARTIDO TRABALHISTA DO BRASIL	08478	13
77	SOLIDARIEDADE	08478	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08478	13
10	PARTIDO REPUBLICANO BRASILEIRO	08486	13
11	PARTIDO PROGRESSISTA	08486	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08486	13
14	PARTIDO TRABALHISTA BRASILEIRO	08486	13
43	PARTIDO VERDE	08486	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08486	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08486	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08486	13
65	PARTIDO COMUNISTA DO BRASIL	08486	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08486	13
10	PARTIDO REPUBLICANO BRASILEIRO	08494	13
11	PARTIDO PROGRESSISTA	08494	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08494	13
13	PARTIDO DOS TRABALHADORES	08494	13
14	PARTIDO TRABALHISTA BRASILEIRO	08494	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08494	13
17	PARTIDO SOCIAL LIBERAL	08494	13
18	REDE SUSTENTABILIDADE	08494	13
19	PARTIDO TRABALHISTA NACIONAL	08494	13
20	PARTIDO SOCIAL CRISTÃO	08494	13
21	PARTIDO COMUNISTA BRASILEIRO	08494	13
22	PARTIDO DA REPÚBLICA	08494	13
23	PARTIDO POPULAR SOCIALISTA	08494	13
25	DEMOCRATAS	08494	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08494	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08494	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08494	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08494	13
35	PARTIDO DA MULHER BRASILEIRA	08494	13
36	PARTIDO TRABALHISTA CRISTÃO	08494	13
40	PARTIDO SOCIALISTA BRASILEIRO	08494	13
43	PARTIDO VERDE	08494	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08494	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08494	13
50	PARTIDO SOCIALISMO E LIBERDADE	08494	13
51	PARTIDO ECOLÓGICO NACIONAL	08494	13
54	PARTIDO PÁTRIA LIVRE	08494	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08494	13
65	PARTIDO COMUNISTA DO BRASIL	08494	13
70	PARTIDO TRABALHISTA DO BRASIL	08494	13
77	SOLIDARIEDADE	08494	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08494	13
10	PARTIDO REPUBLICANO BRASILEIRO	08508	13
11	PARTIDO PROGRESSISTA	08508	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08508	13
13	PARTIDO DOS TRABALHADORES	08508	13
14	PARTIDO TRABALHISTA BRASILEIRO	08508	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08508	13
18	REDE SUSTENTABILIDADE	08508	13
22	PARTIDO DA REPÚBLICA	08508	13
23	PARTIDO POPULAR SOCIALISTA	08508	13
25	DEMOCRATAS	08508	13
27	PARTIDO SOCIAL DEMOCRATA CRISTÃO	08508	13
28	PARTIDO RENOVADOR TRABALHISTA BRASILEIRO	08508	13
31	PARTIDO HUMANISTA DA SOLIDARIEDADE	08508	13
33	PARTIDO DA MOBILIZAÇÃO NACIONAL	08508	13
35	PARTIDO DA MULHER BRASILEIRA	08508	13
36	PARTIDO TRABALHISTA CRISTÃO	08508	13
40	PARTIDO SOCIALISTA BRASILEIRO	08508	13
43	PARTIDO VERDE	08508	13
44	PARTIDO REPUBLICANO PROGRESSISTA	08508	13
45	PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA	08508	13
50	PARTIDO SOCIALISMO E LIBERDADE	08508	13
51	PARTIDO ECOLÓGICO NACIONAL	08508	13
55	PARTIDO SOCIAL DEMOCRÁTICO	08508	13
65	PARTIDO COMUNISTA DO BRASIL	08508	13
77	SOLIDARIEDADE	08508	13
90	PARTIDO REPUBLICANO DA ORDEM SOCIAL	08508	13
10	PARTIDO REPUBLICANO BRASILEIRO	08516	13
11	PARTIDO PROGRESSISTA	08516	13
12	PARTIDO DEMOCRÁTICO TRABALHISTA	08516	13
13	PARTIDO DOS TRABALHADORES	08516	13
15	PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO	08516	13
18	REDE SUSTENTABILIDADE	08516	13
22	PARTIDO DA REPÚBLICA	08516	13
25	DEMOCRATAS	08516	13
