
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27022	27022	PARICONHA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27030	27030	ANADIA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27030	27030	ANADIA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27049	27049	ESTRELA DE ALAGOAS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27049	27049	ESTRELA DE ALAGOAS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27057	27057	ARAPIRACA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27057	27057	ARAPIRACA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27065	27065	JEQUIÁ DA PRAIA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27065	27065	JEQUIÁ DA PRAIA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27073	27073	ATALAIA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27073	27073	ATALAIA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27081	27081	CAMPESTRE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27081	27081	CAMPESTRE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27090	27090	BARRA DE SANTO ANTÔNIO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27090	27090	BARRA DE SANTO ANTÔNIO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27111	27111	BARRA DE SÃO MIGUEL	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27111	27111	BARRA DE SÃO MIGUEL	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27138	27138	BATALHA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27138	27138	BATALHA	13	VEREADOR	96
