
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01139	FEIJÓ	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01139	FEIJÓ	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01139	FEIJÓ	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01392	RIO BRANCO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01392	RIO BRANCO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01457	SENA MADUREIRA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01457	SENA MADUREIRA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01457	SENA MADUREIRA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01473	TARAUACÁ	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01511	PLÁCIDO DE CASTRO	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01511	PLÁCIDO DE CASTRO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01511	PLÁCIDO DE CASTRO	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01511	PLÁCIDO DE CASTRO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01538	SENADOR GUIOMARD	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01538	SENADOR GUIOMARD	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01538	SENADOR GUIOMARD	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01554	MANOEL URBANO	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01554	MANOEL URBANO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01570	ASSIS BRASIL	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01570	ASSIS BRASIL	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AC	AC	01570	ASSIS BRASIL	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27006	PARIPUEIRA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27014	ÁGUA BRANCA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27022	PARICONHA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27022	PARICONHA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27022	PARICONHA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27022	PARICONHA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27030	ANADIA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27030	ANADIA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27030	ANADIA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27049	ESTRELA DE ALAGOAS	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27049	ESTRELA DE ALAGOAS	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27057	ARAPIRACA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27057	ARAPIRACA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27065	JEQUIÁ DA PRAIA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27065	JEQUIÁ DA PRAIA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27073	ATALAIA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27073	ATALAIA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27073	ATALAIA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27073	ATALAIA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27073	ATALAIA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27090	BARRA DE SANTO ANTÔNIO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27111	BARRA DE SÃO MIGUEL	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27138	BATALHA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27138	BATALHA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27138	BATALHA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27138	BATALHA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27154	BELÉM	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27170	BELO MONTE	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27170	BELO MONTE	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27170	BELO MONTE	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27197	BOCA DA MATA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27197	BOCA DA MATA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27197	BOCA DA MATA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27197	BOCA DA MATA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27219	BRANQUINHA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27219	BRANQUINHA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27219	BRANQUINHA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27235	CACIMBINHAS	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27235	CACIMBINHAS	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27251	CAJUEIRO	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27251	CAJUEIRO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27294	CAMPO GRANDE	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27294	CAMPO GRANDE	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27316	CANAPI	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27316	CANAPI	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27316	CANAPI	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27316	CANAPI	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27332	CAPELA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27332	CAPELA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27332	CAPELA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27332	CAPELA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27359	CARNEIROS	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27359	CARNEIROS	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27375	CHÃ PRETA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27375	CHÃ PRETA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27375	CHÃ PRETA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27391	COITÉ DO NÓIA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27391	COITÉ DO NÓIA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27391	COITÉ DO NÓIA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27413	COLÔNIA LEOPOLDINA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27413	COLÔNIA LEOPOLDINA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27413	COLÔNIA LEOPOLDINA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27430	COQUEIRO SECO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27430	COQUEIRO SECO	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27430	COQUEIRO SECO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27456	CORURIPE	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27456	CORURIPE	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27472	DELMIRO GOUVEIA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27472	DELMIRO GOUVEIA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27499	DOIS RIACHOS	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27499	DOIS RIACHOS	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27499	DOIS RIACHOS	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27510	FEIRA GRANDE	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27510	FEIRA GRANDE	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27537	FELIZ DESERTO	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27537	FELIZ DESERTO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27553	FLEXEIRAS	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27553	FLEXEIRAS	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27570	GIRAU DO PONCIANO	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27570	GIRAU DO PONCIANO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27570	GIRAU DO PONCIANO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27570	GIRAU DO PONCIANO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27596	IBATEGUARA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27596	IBATEGUARA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27596	IBATEGUARA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27596	IBATEGUARA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27596	IBATEGUARA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27618	IGACI	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27618	IGACI	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27618	IGACI	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27634	IGREJA NOVA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27634	IGREJA NOVA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27634	IGREJA NOVA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27650	INHAPI	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27677	JACARÉ DOS HOMENS	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27677	JACARÉ DOS HOMENS	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27677	JACARÉ DOS HOMENS	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27693	JACUÍPE	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27693	JACUÍPE	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27715	JAPARATINGA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27715	JAPARATINGA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27731	JARAMATAIA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27758	JOAQUIM GOMES	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27758	JOAQUIM GOMES	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27774	JUNDIÁ	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27774	JUNDIÁ	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27774	JUNDIÁ	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27774	JUNDIÁ	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27790	JUNQUEIRO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27790	JUNQUEIRO	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27790	JUNQUEIRO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27790	JUNQUEIRO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27812	LAGOA DA CANOA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27812	LAGOA DA CANOA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27839	LIMOEIRO DE ANADIA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27839	LIMOEIRO DE ANADIA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27839	LIMOEIRO DE ANADIA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27855	MACEIÓ	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27871	MAJOR ISIDORO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27871	MAJOR ISIDORO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27898	MARAGOGI	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27898	MARAGOGI	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27910	MARAVILHA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27910	MARAVILHA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27910	MARAVILHA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27936	MARECHAL DEODORO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27936	MARECHAL DEODORO	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27952	MARIBONDO	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27952	MARIBONDO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27952	MARIBONDO	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27952	MARIBONDO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27979	MAR VERMELHO	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27979	MAR VERMELHO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27979	MAR VERMELHO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	27995	MATA GRANDE	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28010	MATRIZ DE CAMARAGIBE	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28010	MATRIZ DE CAMARAGIBE	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28053	MINADOR DO NEGRÃO	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28053	MINADOR DO NEGRÃO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28070	MONTEIRÓPOLIS	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28070	MONTEIRÓPOLIS	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28070	MONTEIRÓPOLIS	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28070	MONTEIRÓPOLIS	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28096	MURICI	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28118	NOVO LINO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28134	OLHO D'ÁGUA DAS FLORES	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28134	OLHO D'ÁGUA DAS FLORES	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28134	OLHO D'ÁGUA DAS FLORES	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28134	OLHO D'ÁGUA DAS FLORES	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28150	OLHO D'ÁGUA DO CASADO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28177	OLHO D'ÁGUA GRANDE	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28193	OLIVENÇA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28193	OLIVENÇA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28193	OLIVENÇA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28215	OURO BRANCO	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28215	OURO BRANCO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28215	OURO BRANCO	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28215	OURO BRANCO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28215	OURO BRANCO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28231	PALESTINA	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28231	PALESTINA	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28231	PALESTINA	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28231	PALESTINA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28258	PALMEIRA DOS ÍNDIOS	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28258	PALMEIRA DOS ÍNDIOS	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28258	PALMEIRA DOS ÍNDIOS	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28274	PÃO DE AÇÚCAR	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28274	PÃO DE AÇÚCAR	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28274	PÃO DE AÇÚCAR	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28274	PÃO DE AÇÚCAR	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28290	PASSO DE CAMARAGIBE	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28290	PASSO DE CAMARAGIBE	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28290	PASSO DE CAMARAGIBE	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28312	PAULO JACINTO	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28312	PAULO JACINTO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28339	PENEDO	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28339	PENEDO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28339	PENEDO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28355	PIAÇABUÇU	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28355	PIAÇABUÇU	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28355	PIAÇABUÇU	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28371	PILAR	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28371	PILAR	3	GOVERNADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28371	PILAR	5	SENADOR	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28371	PILAR	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28398	PINDOBA	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28398	PINDOBA	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28410	PIRANHAS	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28410	PIRANHAS	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28410	PIRANHAS	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28436	POÇO DAS TRINCHEIRAS	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28436	POÇO DAS TRINCHEIRAS	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28452	PORTO CALVO	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28452	PORTO CALVO	7	DEPUTADO ESTADUAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28479	PORTO DE PEDRAS	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28479	PORTO DE PEDRAS	6	DEPUTADO FEDERAL	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28495	PORTO REAL DO COLÉGIO	1	PRESIDENTE	96
2014	1	ELEIÇÕES GERAIS 2014	AL	AL	28495	PORTO REAL DO COLÉGIO	5	SENADOR	96
